QtrEMPLID,Paycode_Entry
SCOC_FY2022_Q1,"9_10% Super Guarantee - 59504, AL_Annual Leave - 59572, LOADING_LEAVE LOADING 17.5% - 59572, NORMAL_Normal - 59504, PH_Public Holiday - 60108, SL_Personal Leave - 59745"
SCOC_FY2022_Q2,"9_10% Super Guarantee - 60531, NORMAL_Normal - 60531, ORD_Ordinary - 60804, PH_Public Holiday - 60580"
SCOC_FY2022_Q3,"9_10% Super Guarantee - 61617, AL_Annual Leave - 61617, HRSBNS_Bonus By Hours - 61617, LOADING_LEAVE LOADING 17.5% - 61617, NORMAL_Normal - 61617, PH_Public Holiday - 61617, SL_Personal Leave - 61902"
SCOC_FY2022_Q4,"9_10% Super Guarantee - 62945, NORMAL_Normal - 62945, PH_Public Holiday - 63129, SL_Sick Leave - 63597"
SCOC_FY2023_Q1,"9_10.5 % Super Guarantee - 64318, AL_Annual Leave - 64383, LOADING_ANNUAL LEAVE LOADING - 64383, NORMAL_Normal - 64318, PH_Public Holiday - 65103"
SCOC_FY2023_Q2,"9_10.5 % Super Guarantee - 65615, AL_Annual Leave - 65615, HRSBNS_Bonus By Hours - 66860, LOADING_ANNUAL LEAVE LOADING - 65615, NORMAL_Normal - 65615, PH_Public Holiday - 65733"
SCOC_FY2023_Q3,"9_10.5 % Super Guarantee - 66954, AL_Annual Leave - 66954, LOADING_ANNUAL LEAVE LOADING - 66954, NORMAL_Normal - 67213, PH_Public Holiday - 66954, SL_Sick Leave - 67622"
SCOC_FY2023_Q4,"9_10.5 % Super Guarantee - 68257, AL_Annual Leave - 68822, LOADING_ANNUAL LEAVE LOADING - 68822, NORMAL_Normal - 68257, PH_Public Holiday - 68344, SL_Sick Leave - 68822"
SCOC_FY2024_Q1,"9_11.0 % Super Guarante - 70254, AL_Annual Leave - 71570, LOADING_ANNUAL LEAVE LOADING - 71570, NORMAL_Normal - 70254, PH_Public Holiday - 71570"
SCOC_FY2024_Q2,"9_11.0 % Super Guarante - 72305, AL_Annual Leave - 73062, HRSBNS_Bonus By Hours - 74052, LOADING_ANNUAL LEAVE LOADING - 73062, NORMAL_Normal - 72305, PH_Public Holiday - 72305"
SCOC_FY2024_Q3,"9_11.0 % Super Guarante - 74224, AL_Annual Leave - 74224, LOADING_ANNUAL LEAVE LOADING - 74224, NORMAL_Normal - 74367, PH_Public Holiday - 74224"
SCOC_FY2024_Q4,"9_11.0 % Super Guarante - 76122, 9_11.5 % Super Guarante - 77756, AL_Annual Leave - 76222, LOADING_ANNUAL LEAVE LOADING - 76222, NORMAL_Normal - 76122, PH_Public Holiday - 76122, SL_Sick Leave - 76747"
SHED_FY2024_Q2,"9_11.0 % Super Guarante - 73377, EXTRA_Additional Hours - 73377, NORMAL_Normal - 73377"
SHED_FY2024_Q3,"9_11.0 % Super Guarante - 74180, CASBNS_Casual Bonus - 74180, EXTRA_Additional Hours - 74308, NORMAL_Normal - 74308"
SHED_FY2024_Q4,"9_11.0 % Super Guarante - 76123, 9_11.5 % Super Guarante - 77713, CASBNS_Casual Bonus - 76123, EXTRA_Additional Hours - 76123, NORMAL_Normal - 76123"
SHEJ_FY2024_Q2,"9_11.0 % Super Guarante - 72848, CASBNS_Casual Bonus - 74008, EXTRA_Additional Hours - 72848, NORMAL_Normal - 72848, PH_Public Holiday - 74008"
SHEJ_FY2024_Q3,"9_11.0 % Super Guarante - 74181, CASBNS_Casual Bonus - 74181, EXTRA_Additional Hours - 74181, NORMAL_Normal - 74309, PH_Public Holiday - 74671, SL_Sick Leave - 75843"
SHEJ_FY2024_Q4,"9_11.0 % Super Guarante - 76124, 9_11.5 % Super Guarante - 77714, AL_Annual Leave - 76224, EXTRA_Additional Hours - 76124, LOADING_ANNUAL LEAVE LOADING - 76224, NORMAL_Normal - 76124, PH_Public Holiday - 76124, SL_Sick Leave - 77433"
SICS_FY2022_Q1,"9_10% Super Guarantee - 59507, NORMAL_Normal - 59507, ORD_Ordinary - 59507"
SICS_FY2022_Q3,"9_10% Super Guarantee - 61669, CASBNS_Casual Bonus - 61669, EXTRA_Additional Hours - 62465, NORMAL_Normal - 61669"
SICS_FY2022_Q4,"9_10% Super Guarantee - 62947, CASBNS_Casual Bonus - 63187, EXTRA_Additional Hours - 62947, NORMAL_Normal - 62947, WCOMP-EX_Workers Comp Excess - 64131"
SICS_FY2023_Q1,"9_10.5 % Super Guarantee - 64287, EXTRA_Additional Hours - 64287, NORMAL_Normal - 64287, PH_Public Holiday - 65537"
SICS_FY2023_Q2,"9_10.5 % Super Guarantee - 65734, AL_Annual Leave - 66861, EXTRA_Additional Hours - 65960, LOADING_ANNUAL LEAVE LOADING - 66861, NORMAL_Normal - 65864, PH_Public Holiday - 65734"
SICS_FY2023_Q3,"9_10.5 % Super Guarantee - 66955, AL_Annual Leave - 66955, EXTRA_Additional Hours - 67082, LOADING_ANNUAL LEAVE LOADING - 66955, NORMAL_Normal - 67082, PH_Public Holiday - 66955, SL_Sick Leave - 67687"
SICS_FY2023_Q4,"9_10.5 % Super Guarantee - 68197, AL_Annual Leave - 69415, EXTRA_Additional Hours - 68197, LOADING_ANNUAL LEAVE LOADING - 69415, NORMAL_Normal - 68197, PH_Public Holiday - 68346, SL_Sick Leave - 68454"
SICS_FY2024_Q1,"9_11.0 % Super Guarante - 70175, AL_Annual Leave - 71148, EXTRA_Additional Hours - 70175, LOADING_ANNUAL LEAVE LOADING - 71148, NORMAL_Normal - 70175, PH_Public Holiday - 71571, SL_Sick Leave - 70323"
SICS_FY2024_Q2,"9_11.0 % Super Guarante - 72306, AL_Annual Leave - 74009, EXTRA_Additional Hours - 72306, LOADING_ANNUAL LEAVE LOADING - 74009, NORMAL_Normal - 72306, PH_Public Holiday - 72306, SL_Sick Leave - 73131"
SICS_FY2024_Q3,"9_11.0 % Super Guarante - 74225, AL_Annual Leave - 74225, CASBNS_Casual Bonus - 74672, EXTRA_Additional Hours - 74310, LOADING_ANNUAL LEAVE LOADING - 74225, NORMAL_Normal - 74310, PH_Public Holiday - 74225, SL_Sick Leave - 74672"
SICS_FY2024_Q4,"9_11.0 % Super Guarante - 76036, 9_11.5 % Super Guarante - 77715, AL_Annual Leave - 77011, CASBNS_Casual Bonus - 76528, EXTRA_Additional Hours - 76036, LOADING_ANNUAL LEAVE LOADING - 77011, NORMAL_Normal - 76036, PH_Public Holiday - 76036, SL_Sick Leave - 76225"
STEM_FY2024_Q3,"9_11.0 % Super Guarante - 74316, EXTRA_Additional Hours - 74316, NORMAL_Normal - 74316"
STEM_FY2024_Q4,"9_11.0 % Super Guarante - 76127, 9_11.5 % Super Guarante - 77716, AL_Annual Leave - 76529, CASBNS_Casual Bonus - 76751, EXTRA_Additional Hours - 76127, LOADING_ANNUAL LEAVE LOADING - 76529, NORMAL_Normal - 76127, PH_Public Holiday - 76529, WCOMP-EX_Workers Comp Excess - 76618"
STES_FY2022_Q1,"9_10% Super Guarantee - 59527, NORMAL_Normal - 59527, PH_Public Holiday - 60066, SACRIFIC_Super Salary Sacrifice - 59527"
STES_FY2022_Q2,"9_10% Super Guarantee - 60564, AL_Annual Leave - 60646, LOADING_LEAVE LOADING 17.5% - 60646, NORMAL_Normal - 60564, PH_Public Holiday - 60581, SACRIFIC_Super Salary Sacrifice - 60564"
STES_FY2022_Q3,"9_10% Super Guarantee - 61618, AL_Annual Leave - 61618, HRSBNS_Bonus By Hours - 61618, LOADING_LEAVE LOADING 17.5% - 61618, NORMAL_Normal - 61618, PH_Public Holiday - 61618, SACRIFIC_Super Salary Sacrifice - 61618"
STES_FY2022_Q4,"9_10% Super Guarantee - 62979, AL_Annual Leave - 63495, LOADING_ANNUAL LEAVE LOADING - 63495, NORMAL_Normal - 62979, PH_Public Holiday - 63130, SACRIFIC_Super Salary Sacrifice - 62979"
STES_FY2023_Q1,"9_10.5 % Super Guarantee - 64319, NORMAL_Normal - 64319, PH_Public Holiday - 65104, SACRIFIC_Super Salary Sacrifice - 64319"
STES_FY2023_Q2,"9_10.5 % Super Guarantee - 65704, AL_Annual Leave - 66862, HRSBNS_Bonus By Hours - 66862, LOADING_ANNUAL LEAVE LOADING - 66862, NORMAL_Normal - 65704, PH_Public Holiday - 65735, SACRIFIC_Super Salary Sacrifice - 65704, SL_Sick Leave - 65806"
STES_FY2023_Q3,"9_10.5 % Super Guarantee - 66956, AL_Annual Leave - 66956, LOADING_ANNUAL LEAVE LOADING - 66956, NORMAL_Normal - 67117, PH_Public Holiday - 66956, SACRIFIC_Super Salary Sacrifice - 66956"
STES_FY2023_Q4,"9_10.5 % Super Guarantee - 68259, NORMAL_Normal - 68259, PH_Public Holiday - 68348, SACRIFIC_Super Salary Sacrifice - 68259"
STES_FY2024_Q1,"9_11.0 % Super Guarante - 70256, NORMAL_Normal - 70256, PH_Public Holiday - 71574, SACRIFIC_Super Salary Sacrifice - 70256"
STES_FY2024_Q2,"9_11.0 % Super Guarante - 72309, AL_Annual Leave - 74054, HRSBNS_Bonus By Hours - 74054, LOADING_ANNUAL LEAVE LOADING - 74054, NORMAL_Normal - 72309, PH_Public Holiday - 72309, SACRIFIC_Super Salary Sacrifice - 72309"
STES_FY2024_Q3,"9_11.0 % Super Guarante - 74227, AL_Annual Leave - 74227, LOADING_ANNUAL LEAVE LOADING - 74227, NORMAL_Normal - 74311, PH_Public Holiday - 74227, SACRIFIC_Super Salary Sacrifice - 74227"
STES_FY2024_Q4,"9_11.0 % Super Guarante - 76128, 9_11.5 % Super Guarante - 77757, NORMAL_Normal - 76128, PH_Public Holiday - 76128, SACRIFIC_Super Salary Sacrifice - 76128"
SUAK_FY2022_Q3,"9_10% Super Guarantee - 62467, EXTRA_Additional Hours - 62467, NORMAL_Normal - 62467"
SUAK_FY2022_Q4,"9_10% Super Guarantee - 62949, EXTRA_Additional Hours - 62949, NORMAL_Normal - 62949"
SUAK_FY2023_Q1,"9_10.5 % Super Guarantee - 64289, CASBNS_Casual Bonus - 65593, EXTRA_Additional Hours - 64289, NORMAL_Normal - 64289"
SUAK_FY2023_Q2,"9_10.5 % Super Guarantee - 65676, CASBNS_Casual Bonus - 65962, EXTRA_Additional Hours - 65676, NORMAL_Normal - 65676"
SUAK_FY2023_Q3,"9_10.5 % Super Guarantee - 67010, CASBNS_Casual Bonus - 67010, EXTRA_Additional Hours - 67010, NORMAL_Normal - 67010"
SUAK_FY2023_Q4,"9_10.5 % Super Guarantee - 68198, CASBNS_Casual Bonus - 68349, EXTRA_Additional Hours - 68198, NORMAL_Normal - 68198"
SUAK_FY2024_Q1,"9_11.0 % Super Guarante - 70177, EXTRA_Additional Hours - 70177, NORMAL_Normal - 70177"
SUAK_FY2024_Q2,"9_11.0 % Super Guarante - 72310, CASBNS_Casual Bonus - 72310, EXTRA_Additional Hours - 72310, NORMAL_Normal - 72310"
SUAK_FY2024_Q3,"9_11.0 % Super Guarante - 74182, CASBNS_Casual Bonus - 74182, EXTRA_Additional Hours - 74182, NORMAL_Normal - 74313"
SUAK_FY2024_Q4,"9_11.0 % Super Guarante - 76129, 9_11.5 % Super Guarante - 77717, CASBNS_Casual Bonus - 76129, EXTRA_Additional Hours - 76129, NORMAL_Normal - 76129"
SUTJ_FY2022_Q4,"9_10% Super Guarantee - 64085, EXTRA_Additional Hours - 64085, NORMAL_Normal - 64085"
SUTJ_FY2023_Q1,"9_10.5 % Super Guarantee - 64290, CASBNS_Casual Bonus - 65594, EXTRA_Additional Hours - 64290, NORMAL_Normal - 64290"
SUTJ_FY2023_Q2,"9_10.5 % Super Guarantee - 65677, AL_Annual Leave - 66884, LOADING_ANNUAL LEAVE LOADING - 66884, NORMAL_Normal - 65677, PH_Public Holiday - 65756"
SUTJ_FY2023_Q3,"9_10.5 % Super Guarantee - 67011, AL_Annual Leave - 67011, LOADING_ANNUAL LEAVE LOADING - 67011, NORMAL_Normal - 67084, PH_Public Holiday - 67011, TAFE_Staff Training Day - 67488"
SUTJ_FY2023_Q4,"9_10.5 % Super Guarantee - 68199, NORMAL_Normal - 68199, PH_Public Holiday - 68350, TAFE_Staff Training Day - 68199"
SUTJ_FY2024_Q1,"9_11.0 % Super Guarante - 70178, NORMAL_Normal - 70178, PH_Public Holiday - 71577, TAFE_Staff Training Day - 70458"
SUTJ_FY2024_Q2,"9_11.0 % Super Guarante - 72311, AL_Annual Leave - 73363, LOADING_ANNUAL LEAVE LOADING - 73363, NORMAL_Normal - 72311, PH_Public Holiday - 72311, TAFE_Staff Training Day - 72311"
SUTJ_FY2024_Q3,"9_11.0 % Super Guarante - 74183, AL_Annual Leave - 74183, LOADING_ANNUAL LEAVE LOADING - 74183, NORMAL_Normal - 74314, PH_Public Holiday - 74183, TAFE_Staff Training Day - 74807"
SUTJ_FY2024_Q4,"9_11.0 % Super Guarante - 76130, 9_11.5 % Super Guarante - 77718, AL_Annual Leave - 76130, LOADING_ANNUAL LEAVE LOADING - 76130, NORMAL_Normal - 76130, PH_Public Holiday - 76130, TAFE_Staff Training Day - 76360"
SZIR_FY2022_Q2,"9_10% Super Guarantee - 60699, NORMAL_Normal - 60642, ORD_Ordinary - 60699"
SZIR_FY2022_Q3,"9_10% Super Guarantee - 61671, CASBNS_Casual Bonus - 62055, EXTRA_Additional Hours - 62468, NORMAL_Normal - 61671, ORD_Ordinary - 61671"
SZIR_FY2022_Q4,"9_10% Super Guarantee - 62950, AL_Annual Leave - 63922, LOADING_ANNUAL LEAVE LOADING - 63922, NORMAL_Normal - 62950, PH_Public Holiday - 63150"
SZIR_FY2023_Q1,"9_10.5 % Super Guarantee - 64291, AL_Annual Leave - 65512, LOADING_ANNUAL LEAVE LOADING - 65512, NORMAL_Normal - 64291, PH_Public Holiday - 65123, SL_Sick Leave - 64593, TAFE_TAFE Training Day - 64829"
SZIR_FY2023_Q2,"9_10.5 % Super Guarantee - 65616, AL_Annual Leave - 65616, LOADING_ANNUAL LEAVE LOADING - 65616, NORMAL_Normal - 65616, PH_Public Holiday - 65757, SL_Sick Leave - 65964, TAFE_TAFE Training Day - 65757"
SZIR_FY2023_Q3,"9_10.5 % Super Guarantee - 67012, AL_Annual Leave - 67012, LOADING_ANNUAL LEAVE LOADING - 67012, NORMAL_Normal - 67085, PH_Public Holiday - 67012, SL_Sick Leave - 67690, TAFE_Staff Training Day - 67489, TAFE_TAFE Training Day - 67364"
SZIR_FY2023_Q4,"9_10.5 % Super Guarantee - 68200, AL_Annual Leave - 68460, LOADING_ANNUAL LEAVE LOADING - 68460, NORMAL_Normal - 68200, PH_Public Holiday - 68351, SL_Sick Leave - 68663, TAFE_Staff Training Day - 68546"
SZIR_FY2024_Q1,"9_11.0 % Super Guarante - 70179, AL_Annual Leave - 71665, LOADING_ANNUAL LEAVE LOADING - 71665, NORMAL_Normal - 70179, PH_Public Holiday - 71578, SL_Sick Leave - 70179, TAFE_Staff Training Day - 70459"
SZIR_FY2024_Q2,"9_11.0 % Super Guarante - 72312, AL_Annual Leave - 74013, BPAY_Backpay - 72658, LOADING_ANNUAL LEAVE LOADING - 74013, NORMAL_Normal - 72312, PH_Public Holiday - 72312, TAFE_Staff Training Day - 72312"
SZIR_FY2024_Q3,"9_11.0 % Super Guarante - 74184, AL_Annual Leave - 74184, LOADING_ANNUAL LEAVE LOADING - 74184, NORMAL_Normal - 74315, PH_Public Holiday - 74184, SL_Sick Leave - 76018, TAFE_Staff Training Day - 74678"
SZIR_FY2024_Q4,"9_11.0 % Super Guarante - 76131, 9_11.5 % Super Guarante - 77719, AL_Annual Leave - 76131, LOADING_ANNUAL LEAVE LOADING - 76131, NORMAL_Normal - 76230, PH_Public Holiday - 76131, SL_Sick Leave - 77438, TAFE_Staff Training Day - 76361"
TAPR_FY2024_Q4,"9_11.0 % Super Guarante - 76231, 9_11.5 % Super Guarante - 77720, EXTRA_Additional Hours - 76362, NORMAL_Normal - 76231"
TAYC(2)_FY2024_Q1,"9_11.0 % Super Guarante - 70364, NORMAL_Normal - 70364"
TAYC(2)_FY2024_Q4,"9_11.0 % Super Guarante - 76133, 9_11.5 % Super Guarante - 77721, NORMAL_Normal - 76133"
TOTK_FY2022_Q1,"9_10% Super Guarantee - 59653, NORMAL_Normal - 59653, ORD_Ordinary - 59653"
TOTK_FY2022_Q2,"9_10% Super Guarantee - 60538, NORMAL_Normal - 60538, ORD_Ordinary - 60933"
TOTK_FY2022_Q3,"9_10% Super Guarantee - 61674, CASBNS_Casual Bonus - 61674, NORMAL_Normal - 61674, ORD_Ordinary - 62145"
TOTK_FY2022_Q4,"9_10% Super Guarantee - 62952, CASBNS_Casual Bonus - 63191, EXTRA_Additional Hours - 63047, NORMAL_Normal - 62952"
TOTK_FY2023_Q1,"9_10.5 % Super Guarantee - 64293, CASBNS_Casual Bonus - 65596, EXTRA_Additional Hours - 64293, NORMAL_Normal - 64293"
TOTK_FY2023_Q2,"9_10.5 % Super Guarantee - 65679, CASBNS_Casual Bonus - 65792, EXTRA_Additional Hours - 65679, NORMAL_Normal - 65679"
TOTK_FY2023_Q3,"9_10.5 % Super Guarantee - 67014, CASBNS_Casual Bonus - 67014, EXTRA_Additional Hours - 67692, NORMAL_Normal - 67087"
TOTK_FY2023_Q4,"9_10.5 % Super Guarantee - 68202, CASBNS_Casual Bonus - 68353, EXTRA_Additional Hours - 68699, NORMAL_Normal - 68202"
TOTK_FY2024_Q1,"9_11.0 % Super Guarante - 70182, EXTRA_Additional Hours - 70182, NORMAL_Normal - 70182"
TOTK_FY2024_Q2,"9_11.0 % Super Guarante - 72315, CASBNS_Casual Bonus - 72315, EXTRA_Additional Hours - 72315, NORMAL_Normal - 72315"
TOTK_FY2024_Q3,"9_11.0 % Super Guarante - 74187, CASBNS_Casual Bonus - 74187, EXTRA_Additional Hours - 75238, NORMAL_Normal - 74319"
TOTK_FY2024_Q4,"9_11.0 % Super Guarante - 76134, 9_11.5 % Super Guarante - 77722, CASBNS_Casual Bonus - 76134, EXTRA_Additional Hours - 76234, NORMAL_Normal - 76134"
TOTM_FY2022_Q1,"9_10% Super Guarantee - 59512, NORMAL_Normal - 59512, ORD_Ordinary - 59512"
TOTM_FY2022_Q2,"9_10% Super Guarantee - 60539, CASBNS_Casual Bonus - 60622, NORMAL_Normal - 60539, ORD_Ordinary - 60539"
TOTM_FY2022_Q3,"9_10% Super Guarantee - 61675, CASBNS_Casual Bonus - 61675, NORMAL_Normal - 61675, ORD_Ordinary - 61813"
TOTM_FY2022_Q4,"9_10% Super Guarantee - 62953, CASBNS_Casual Bonus - 63192, EXTRA_Additional Hours - 63048, NORMAL_Normal - 62953"
TOTM_FY2023_Q1,"9_10.5 % Super Guarantee - 64294, CASBNS_Casual Bonus - 65597, EXTRA_Additional Hours - 64294, NORMAL_Normal - 64294"
TOTM_FY2023_Q2,"9_10.5 % Super Guarantee - 65680, CASBNS_Casual Bonus - 65793, EXTRA_Additional Hours - 65680, NORMAL_Normal - 65680"
TOTM_FY2023_Q3,"9_10.5 % Super Guarantee - 67015, CASBNS_Casual Bonus - 67015, EXTRA_Additional Hours - 67492, NORMAL_Normal - 67088"
TOTM_FY2023_Q4,"9_10.5 % Super Guarantee - 68203, CASBNS_Casual Bonus - 68354, EXTRA_Additional Hours - 68700, NORMAL_Normal - 68203"
TOTM_FY2024_Q1,"9_11.0 % Super Guarante - 70183, EXTRA_Additional Hours - 70183, NORMAL_Normal - 70183"
TOTM_FY2024_Q2,"9_11.0 % Super Guarante - 72316, CASBNS_Casual Bonus - 72316, EXTRA_Additional Hours - 72316, NORMAL_Normal - 72316"
TOTM_FY2024_Q3,"9_11.0 % Super Guarante - 74188, CASBNS_Casual Bonus - 74188, EXTRA_Additional Hours - 75239, NORMAL_Normal - 74320"
TOTM_FY2024_Q4,"9_11.0 % Super Guarante - 76135, 9_11.5 % Super Guarante - 77723, CASBNS_Casual Bonus - 76135, EXTRA_Additional Hours - 76235, LSL_Long Service Leave - 77442, NORMAL_Normal - 76135, SACRIFIC_Super Salary Sacrifice - 77442"
VERJ_FY2024_Q3,"9_11.0 % Super Guarante - 74525, EXTRA_Additional Hours - 74525, NORMAL_Normal - 74525"
VERJ_FY2024_Q4,"9_11.0 % Super Guarante - 76136, 9_11.5 % Super Guarante - 77724, CASBNS_Casual Bonus - 76538, EXTRA_Additional Hours - 76136, NORMAL_Normal - 76136"
VERR_FY2022_Q3,"9_10% Super Guarantee - 61817, EXTRA_Additional Hours - 62474, NORMAL_Normal - 61817, ORD_Ordinary - 61817"
VERR_FY2022_Q4,"9_10% Super Guarantee - 62956, NORMAL_Normal - 62956, PH_Public Holiday - 63151, SL_Sick Leave - 63346"
VERR_FY2023_Q1,"9_10.5 % Super Guarantee - 64296, NORMAL_Normal - 64296, PH_Public Holiday - 65124, TAFE_TAFE Training Day - 64598"
VERR_FY2023_Q2,"9_10.5 % Super Guarantee - 65682, AL_Annual Leave - 66924, LOADING_ANNUAL LEAVE LOADING - 66924, NORMAL_Normal - 65682, PH_Public Holiday - 65758, TAFE_TAFE Training Day - 65873"
VERR_FY2023_Q3,"9_10.5 % Super Guarantee - 67016, AL_Annual Leave - 67016, LOADING_ANNUAL LEAVE LOADING - 67016, NORMAL_Normal - 67028, PH_Public Holiday - 67016, TAFE_Staff Training Day - 67493"
VERR_FY2023_Q4,"9_10.5 % Super Guarantee - 68238, NORMAL_Normal - 68238, PH_Public Holiday - 68355, TAFE_Staff Training Day - 68238"
VERR_FY2024_Q2,"9_11.0 % Super Guarante - 72317, AL_Annual Leave - 74018, LOADING_ANNUAL LEAVE LOADING - 74018, NORMAL_Normal - 72317, PH_Public Holiday - 72317, SL_Sick Leave - 72858, TAFE_Staff Training Day - 73236"
VERR_FY2024_Q3,"9_11.0 % Super Guarante - 74189, AL_Annual Leave - 74189, LOADING_ANNUAL LEAVE LOADING - 74189, NORMAL_Normal - 74526, PH_Public Holiday - 74189, SL_Sick Leave - 76024, TAFE_Staff Training Day - 74814"
VERR_FY2024_Q4,"9_11.0 % Super Guarante - 76137, 9_11.5 % Super Guarante - 77725, NORMAL_Normal - 76137, PH_Public Holiday - 76137, TAFE_Staff Training Day - 76762"
WALJ_FY2023_Q1,"9_10.5 % Super Guarantee - 64727, EXTRA_Additional Hours - 64727, NORMAL_Normal - 64727"
WALJ_FY2023_Q2,"9_10.5 % Super Guarantee - 65684, CASBNS_Casual Bonus - 66926, EXTRA_Additional Hours - 65684, NORMAL_Normal - 65684"
WALJ_FY2023_Q3,"9_10.5 % Super Guarantee - 67018, AL_Annual Leave - 67830, CASBNS_Casual Bonus - 67018, EXTRA_Additional Hours - 67090, LOADING_ANNUAL LEAVE LOADING - 67830, NORMAL_Normal - 67090, PH_Public Holiday - 67252, SL_Sick Leave - 67930"
WALJ_FY2023_Q4,"9_10.5 % Super Guarantee - 68206, AL_Annual Leave - 68811, EXTRA_Additional Hours - 68206, LOADING_ANNUAL LEAVE LOADING - 68811, NORMAL_Normal - 68206, PH_Public Holiday - 68357, SL_Sick Leave - 69047"
WALJ_FY2024_Q1,"9_11.0 % Super Guarante - 70186, AL_Annual Leave - 72147, EXTRA_Additional Hours - 70186, LOADING_ANNUAL LEAVE LOADING - 72147, NORMAL_Normal - 70186, PH_Public Holiday - 71585, SL_Sick Leave - 70821"
WALJ_FY2024_Q2,"9_11.0 % Super Guarante - 72319, AL_Annual Leave - 74020, EXTRA_Additional Hours - 72319, LOADING_ANNUAL LEAVE LOADING - 74020, NORMAL_Normal - 72319, PH_Public Holiday - 72319, SL_Sick Leave - 72402"
WALJ_FY2024_Q3,"9_11.0 % Super Guarante - 74191, AL_Annual Leave - 74191, CASBNS_Casual Bonus - 74686, EXTRA_Additional Hours - 74323, LOADING_ANNUAL LEAVE LOADING - 74191, NORMAL_Normal - 74323, PH_Public Holiday - 74191, SL_Sick Leave - 75383"
WALJ_FY2024_Q4,"9_11.0 % Super Guarante - 76139, 9_11.5 % Super Guarante - 77726, AL_Annual Leave - 76239, EXTRA_Additional Hours - 76139, LOADING_ANNUAL LEAVE LOADING - 76239, NORMAL_Normal - 76139, PH_Public Holiday - 76139"
WALS_FY2024_Q3,"9_11.0 % Super Guarante - 74817, EXTRA_Additional Hours - 74817, NORMAL_Normal - 74817"
WALS_FY2024_Q4,"9_11.0 % Super Guarante - 76140, 9_11.5 % Super Guarante - 77727, EXTRA_Additional Hours - 76140, NORMAL_Normal - 76140, PH_Public Holiday - 76542"
WATR_FY2024_Q3,"9_11.0 % Super Guarante - 75072, EXTRA_Additional Hours - 75385, NORMAL_Normal - 75072, PH_Public Holiday - 76028, SL_Sick Leave - 75858"
WATR_FY2024_Q4,"9_11.0 % Super Guarante - 76141, 9_11.5 % Super Guarante - 77728, AL_Annual Leave - 76455, LOADING_ANNUAL LEAVE LOADING - 76455, NORMAL_Normal - 76141, PH_Public Holiday - 76141"
WILR_FY2022_Q1,"9_10% Super Guarantee - 59528, NORMAL_Normal - 59528, PH_Public Holiday - 60067"
WILR_FY2022_Q2,"9_10% Super Guarantee - 60565, NORMAL_Normal - 60565, PH_Public Holiday - 60582"
WILR_FY2022_Q3,"9_10% Super Guarantee - 61619, HRSBNS_Bonus By Hours - 61619, NORMAL_Normal - 61619, PH_Public Holiday - 61619"
WILR_FY2022_Q4,"9_10% Super Guarantee - 62980, NORMAL_Normal - 62980, PH_Public Holiday - 63131, SL_Sick Leave - 64126"
WILR_FY2023_Q1,"9_10.5 % Super Guarantee - 64321, NORMAL_Normal - 64321, PH_Public Holiday - 65106"
WILR_FY2023_Q2,"9_10.5 % Super Guarantee - 65705, HRSBNS_Bonus By Hours - 66865, NORMAL_Normal - 65705, PH_Public Holiday - 65737"
WILR_FY2023_Q3,"9_10.5 % Super Guarantee - 66959, NORMAL_Normal - 66959, PH_Public Holiday - 66959"
WILR_FY2023_Q4,"9_10.5 % Super Guarantee - 68261, NORMAL_Normal - 68261, PH_Public Holiday - 68361"
WILR_FY2024_Q1,"9_11.0 % Super Guarante - 70257, NORMAL_Normal - 70257, PH_Public Holiday - 71589"
WILR_FY2024_Q2,"9_11.0 % Super Guarante - 72323, AL_Annual Leave - 74056, HRSBNS_Bonus By Hours - 74056, LOADING_ANNUAL LEAVE LOADING - 74056, NORMAL_Normal - 72323, PH_Public Holiday - 72323"
WILR_FY2024_Q3,"9_11.0 % Super Guarante - 74229, AL_Annual Leave - 74229, LOADING_ANNUAL LEAVE LOADING - 74229, NORMAL_Normal - 74369, PH_Public Holiday - 74229"
WILR_FY2024_Q4,"9_11.0 % Super Guarante - 76142, 9_11.5 % Super Guarante - 77758, NORMAL_Normal - 76142, PH_Public Holiday - 76142"
WOOL_FY2024_Q1,"9_11.0 % Super Guarante - 70258, NORMAL_Normal - 70258, PH_Public Holiday - 71590"
WOOL_FY2024_Q2,"9_11.0 % Super Guarante - 72324, AL_Annual Leave - 72539, LOADING_ANNUAL LEAVE LOADING - 72539, NORMAL_Normal - 72324, PH_Public Holiday - 72324, SL_Sick Leave - 73374"
WOOL_FY2024_Q3,"9_11.0 % Super Guarante - 74231, AL_Annual Leave - 74231, LOADING_ANNUAL LEAVE LOADING - 74231, NORMAL_Normal - 74370, PH_Public Holiday - 74231, SL_Sick Leave - 74530"
WOOL_FY2024_Q4,"9_11.0 % Super Guarante - 76143, 9_11.5 % Super Guarante - 77759, AL_Annual Leave - 76244, LOADING_ANNUAL LEAVE LOADING - 76244, NORMAL_Normal - 76143, PH_Public Holiday - 76143, SL_Sick Leave - 76859"
WOOP_FY2023_Q4,"9_10.5 % Super Guarantee - 68581, NORMAL_Normal - 68581, PH_Public Holiday - 68640"
WOOP_FY2024_Q1,"9_11.0 % Super Guarante - 70259, AL_Annual Leave - 71213, LOADING_ANNUAL LEAVE LOADING - 71213, NORMAL_Normal - 70259, PH_Public Holiday - 71591"
