FY&Q,Discrepancy 1 - SW Comment,Discrepancy 2 - SW Comment,Discrepancy 3 - SW Comment,Comment 1 - Count,Comment 2 - Count,Comment 3 - Count,Total Comments,No Payment Under Client Mapping - Comment Count,SW Mapping Didn't Classify Line - Comment Count,Additional Hours: LEAVE LOADING 17.5% - Under Payment Count - Discrep 1,Vehicle Allowance as OTE - Under Payment Count - Discrep 1,MV ALLOWANCE GC as OTE - Under Payment Count - Discrep 1,Leave Loading - Under Payment Count - Discrep 1,LEAVE LOADING 17.5% - Under Payment Count - Discrep 1,Ordinary - Under Payment Count - Discrep 1,ANNUAL LEAVE LOADING - Under Payment Count - Discrep 1,Staff Training Day - Under Payment Count - Discrep 1,Additional Hours: LEAVE LOADING 17.5% - Over Payment Count - Discrep 1,Vehicle Allowance as OTE - Over Payment Count - Discrep 1,MV ALLOWANCE GC as OTE - Over Payment Count - Discrep 1,Leave Loading - Over Payment Count - Discrep 1,LEAVE LOADING 17.5% - Over Payment Count - Discrep 1,Ordinary - Over Payment Count - Discrep 1,ANNUAL LEAVE LOADING - Over Payment Count - Discrep 1,Staff Training Day - Over Payment Count - Discrep 1,Under Payment Count - Discrep 2,Over Payment Count - Discrep 2,No Super Count - Discrep 2,Client Mapping No Pay Count - Discrep 2,Refer to Discrepancy 1 Count - Discrep 3,Mapping and Payroll issue Count - Discrep 3,Refer to Discrepancy 2 Count - Discrep 3,Comment 3 - in Depth,Under Payment Count - Discrep 3 in Depth,Over Payment Count - Discrep 3 in Depth,No Super Count - Discrep 3 in Depth,Client Mapping No Pay Count - Discrep 3 in Depth
2023_Q3,No payment under Client Mapping 67034_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67034_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 67045_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67045_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 66972_A Description: ANNUAL LEAVE LOADING       | No payment under Client Mapping 67438_N Description: Staff Training Day,Overpayment under pay run number: 66972 | No Super was paid under pay run number: 67041 | No Super was paid under pay run number: 67257 | No Super was paid under pay run number: 67438 | No Super was paid under pay run number: 67574,Mapping and Payroll issue with pay run: 66972 refer to Discrepancy 1 and 2 for more details,2,5,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,Mapping and Payroll issue with pay run: 66972 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q3,"No payment under Client Mapping 66940_A Description: ANNUAL LEAVE LOADING   | Overpayment, SW Mapping didn't classify 66940_A Description: Vehicle Allowance as OTE",No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"No payment under Client Mapping 66940_A Description: ANNUAL LEAVE LOADING   | Overpayment, SW Mapping didn't classify 66940_A Description: Vehicle Allowance as OTE",0,1,0,1
2023_Q3,No payment under Client Mapping 67016_A Description: ANNUAL LEAVE LOADING      No payment under Client Mapping 67493_N Description: Staff Training Day,Overpayment under pay run number: 67016 | No Super was paid under pay run number: 67028 | No Super was paid under pay run number: 67493 | No Super was paid under pay run number: 67901,Mapping and Payroll issue with pay run: 67016 refer to Discrepancy 1 and 2 for more details,1,4,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Mapping and Payroll issue with pay run: 67016 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q3,No payment under Client Mapping 66950_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 66950_A Description: ANNUAL LEAVE LOADING,0,0,0,1
2023_Q3,No payment under Client Mapping 66951_A Description: ANNUAL LEAVE LOADING    No payment under Client Mapping 67073_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 66951_A Description: ANNUAL LEAVE LOADING    No payment under Client Mapping 67073_N Description: Additional Hours,0,0,0,2
2023_Q3,No payment under Client Mapping 66939_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 66939_A Description: ANNUAL LEAVE LOADING,0,0,0,1
2023_Q3,No payment under Client Mapping 67040_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67040_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 67044_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67044_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 67392_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67392_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 67003_A Description: ANNUAL LEAVE LOADING       | No payment under Client Mapping 67476_N Description: Staff Training Day,Overpayment under pay run number: 67003 | No Super was paid under pay run number: 67076 | No Super was paid under pay run number: 67476 | No Super was paid under pay run number: 68089,Mapping and Payroll issue with pay run: 67003 refer to Discrepancy 1 and 2 for more details,2,4,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Mapping and Payroll issue with pay run: 67003 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q3,No payment under Client Mapping 67030_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67030_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 66949_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 66949_A Description: ANNUAL LEAVE LOADING,0,0,0,1
2023_Q3,No payment under Client Mapping 67727_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67727_A Description: ANNUAL LEAVE LOADING,0,0,0,1
2023_Q3,No payment under Client Mapping 67335_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67335_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 66941_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 66941_A Description: ANNUAL LEAVE LOADING,0,0,0,1
2023_Q3,No payment under Client Mapping 67521_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67521_A Description: ANNUAL LEAVE LOADING,0,0,0,1
2023_Q3,No payment under Client Mapping 67731_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67731_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 67090_N Description: Additional Hours    No payment under Client Mapping 67830_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67090_N Description: Additional Hours    No payment under Client Mapping 67830_A Description: ANNUAL LEAVE LOADING,0,0,0,2
2023_Q3,No payment under Client Mapping 67137_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67137_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 67065_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67065_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 67048_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67048_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 66947_A Description: ANNUAL LEAVE LOADING    No payment under Client Mapping 67068_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 66947_A Description: ANNUAL LEAVE LOADING    No payment under Client Mapping 67068_N Description: Additional Hours,0,0,0,2
2023_Q3,No payment under Client Mapping 67002_A Description: ANNUAL LEAVE LOADING        No payment under Client Mapping 67475_N Description: Staff Training Day,Overpayment under pay run number: 67002 | No Super was paid under pay run number: 67075 | No Super was paid under pay run number: 67374 | No Super was paid under pay run number: 67475 | No Super was paid under pay run number: 67885,Mapping and Payroll issue with pay run: 67002 refer to Discrepancy 1 and 2 for more details,1,5,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,Mapping and Payroll issue with pay run: 67002 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q3,No payment under Client Mapping 67069_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67069_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 67043_N Description: Additional Hours,No Discrepancy / Immaterial,Mapping and Payroll issue with pay run: 66974 refer to Discrepancy 1 and 2 for more details,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Mapping and Payroll issue with pay run: 66974 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q3,No payment under Client Mapping 67047_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67047_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 66969_A Description: ANNUAL LEAVE LOADING      No payment under Client Mapping 67434_N Description: Staff Training Day,Overpayment under pay run number: 66969 | No Super was paid under pay run number: 67037 | No Super was paid under pay run number: 67330 | No Super was paid under pay run number: 67434 | No Super was paid under pay run number: 67636,Mapping and Payroll issue with pay run: 66969 refer to Discrepancy 1 and 2 for more details,1,5,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,Mapping and Payroll issue with pay run: 66969 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q3,No payment under Client Mapping 66953_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 66953_A Description: ANNUAL LEAVE LOADING,0,0,0,1
2023_Q3,No payment under Client Mapping 67676_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67676_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 67492_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 67492_N Description: Additional Hours,0,0,0,1
2023_Q3,No payment under Client Mapping 66952_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 66952 | No Super was paid under pay run number: 67114,Mapping and Payroll issue with pay run: 66952 refer to Discrepancy 1 and 2 for more details,1,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Mapping and Payroll issue with pay run: 66952 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q3,No payment under Client Mapping 67012_A Description: ANNUAL LEAVE LOADING       | No payment under Client Mapping 67489_N Description: Staff Training Day,Overpayment under pay run number: 67012 | No Super was paid under pay run number: 67085 | No Super was paid under pay run number: 67364 | No Super was paid under pay run number: 67489 | No Super was paid under pay run number: 67690,Mapping and Payroll issue with pay run: 67012 refer to Discrepancy 1 and 2 for more details,2,5,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,Mapping and Payroll issue with pay run: 67012 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q3,"No payment under Client Mapping 66948_A Description: ANNUAL LEAVE LOADING     | Overpayment, SW Mapping didn't classify 66948_A Description: Vehicle Allowance as OTE",No Discrepancy / Immaterial,Mapping and Payroll issue with pay run: 66948 refer to Discrepancy 1 and 2 for more details,2,1,1,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Mapping and Payroll issue with pay run: 66948 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q4,"Overpayment, SW Mapping didn't classify 68253_A Description: Vehicle Allowance as OTE",No Discrepancy / Immaterial,Mapping and Payroll issue with pay run: 68253 refer to Discrepancy 1 and 2 for more details,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Mapping and Payroll issue with pay run: 68253 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q4,No payment under Client Mapping 68444_N Description: Staff Training Day    No payment under Client Mapping 69513_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 68237 | No Super was paid under pay run number: 68336 | No Super was paid under pay run number: 68444 | No Super was paid under pay run number: 68534 | No Super was paid under pay run number: 68789 | No Super was paid under pay run number: 69513,Mapping and Payroll issue with pay run: 68237 refer to Discrepancy 1 and 2 for more details,1,6,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,Mapping and Payroll issue with pay run: 68237 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q4,No payment under Client Mapping 68136_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 68136_N Description: Additional Hours,0,0,0,1
2023_Q4,No payment under Client Mapping 68167_N Description: Additional Hours      No payment under Client Mapping 68622_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 68167_N Description: Additional Hours      No payment under Client Mapping 68622_A Description: ANNUAL LEAVE LOADING,0,0,0,2
2023_Q4,No payment under Client Mapping 68180_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 68180_N Description: Additional Hours,0,0,0,1
2023_Q4,No payment under Client Mapping 68460_A Description: ANNUAL LEAVE LOADING | No payment under Client Mapping 68546_N Description: Staff Training Day,Overpayment under pay run number: 68200 | No Super was paid under pay run number: 68351 | No Super was paid under pay run number: 68460 | No Super was paid under pay run number: 68546 | No Super was paid under pay run number: 68663,Mapping and Payroll issue with pay run: 68200 refer to Discrepancy 1 and 2 for more details,2,5,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,Mapping and Payroll issue with pay run: 68200 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q4,No payment under Client Mapping 68236_N Description: Staff Training Day      No payment under Client Mapping 69715_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 68236 | No Super was paid under pay run number: 68327 | No Super was paid under pay run number: 68529 | No Super was paid under pay run number: 69219 | No Super was paid under pay run number: 69715,Mapping and Payroll issue with pay run: 68236 refer to Discrepancy 1 and 2 for more details,1,5,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,Mapping and Payroll issue with pay run: 68236 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q4,No payment under Client Mapping 68197_N Description: Additional Hours       | No payment under Client Mapping 69415_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 68197 | No Super was paid under pay run number: 68346 | No Super was paid under pay run number: 68454 | No Super was paid under pay run number: 69415,Mapping and Payroll issue with pay run: 68197 refer to Discrepancy 1 and 2 for more details,2,4,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Mapping and Payroll issue with pay run: 68197 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q4,No payment under Client Mapping 68185_N Description: Additional Hours    No payment under Client Mapping 68531_N Description: Staff Training Day,Overpayment under pay run number: 68185 | No Super was paid under pay run number: 68531 | No Super was paid under pay run number: 69565,Mapping and Payroll issue with pay run: 68185 refer to Discrepancy 1 and 2 for more details,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Mapping and Payroll issue with pay run: 68185 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q4,No payment under Client Mapping 69512_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 69512_A Description: ANNUAL LEAVE LOADING,0,0,0,1
2023_Q4,No payment under Client Mapping 68179_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 68179_N Description: Additional Hours,0,0,0,1
2023_Q4,No payment under Client Mapping 68199_N Description: Staff Training Day,Overpayment under pay run number: 68199 | No Super was paid under pay run number: 68350 | No Super was paid under pay run number: 68459 | No Super was paid under pay run number: 68895 | No Super was paid under pay run number: 69236,No Discrepancy / Immaterial,1,5,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,N/a,0,0,0,0
2023_Q4,No payment under Client Mapping 68187_N Description: Staff Training Day     | No payment under Client Mapping 69405_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 68187 | No Super was paid under pay run number: 68335 | No Super was paid under pay run number: 69064 | No Super was paid under pay run number: 69223 | No Super was paid under pay run number: 69405,Mapping and Payroll issue with pay run: 68187 refer to Discrepancy 1 and 2 for more details,2,5,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,Mapping and Payroll issue with pay run: 68187 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q4,No payment under Client Mapping 68423_A Description: ANNUAL LEAVE LOADING | No payment under Client Mapping 68869_N Description: Staff Training Day | No payment under Client Mapping 69071_N Description: Additional Hours,Overpayment under pay run number: 68173 | No Super was paid under pay run number: 68316 | No Super was paid under pay run number: 68423 | No Super was paid under pay run number: 68869 | No Super was paid under pay run number: 69071 | No Super was paid under pay run number: 69704,Mapping and Payroll issue with pay run: 68173 refer to Discrepancy 1 and 2 for more details,3,6,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,Mapping and Payroll issue with pay run: 68173 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q4,No payment under Client Mapping 68175_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 68175_N Description: Additional Hours,0,0,0,1
2023_Q4,No payment under Client Mapping 68821_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 68821_A Description: ANNUAL LEAVE LOADING,0,0,0,1
2023_Q4,No payment under Client Mapping 68192_N Description: Additional Hours,No Discrepancy / Immaterial,Mapping and Payroll issue with pay run: 68192 refer to Discrepancy 1 and 2 for more details,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Mapping and Payroll issue with pay run: 68192 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2023_Q4,No payment under Client Mapping 68522_N Description: Staff Training Day,Overpayment under pay run number: 68235 | No Super was paid under pay run number: 68319 | No Super was paid under pay run number: 68522 | No Super was paid under pay run number: 69393,No Discrepancy / Immaterial,1,4,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,N/a,0,0,0,0
2023_Q4,No payment under Client Mapping 68168_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 68168_N Description: Additional Hours,0,0,0,1
2023_Q4,No payment under Client Mapping 68186_N Description: Additional Hours      No payment under Client Mapping 68630_A Description: ANNUAL LEAVE LOADING,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 68186_N Description: Additional Hours      No payment under Client Mapping 68630_A Description: ANNUAL LEAVE LOADING,0,0,0,2
2023_Q4,No payment under Client Mapping 68194_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 68194_N Description: Additional Hours,0,0,0,1
2023_Q4,No payment under Client Mapping 68195_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 68195_N Description: Additional Hours,0,0,0,1
